,user_name,user_id,video_id,video_desc,video_time,video_length,video_link,n_likes,n_shares,n_comments,n_plays,trending
8660,gordonramsayofficial,6.75E+18,6.86E+18,Holly !! I thought I taught you better #duet with @hollyannaramsay #ramsayreacts #fyp,1596992089,15,https://www.tiktok.com/@gordonramsayofficial/video/6859028770813168902?lang=en,1600000,9074,9059,15100000,0
8661,gordonramsayofficial,6.75E+18,6.86E+18,I’d like to ram this in the trash !! #duet with @mythicalkitchen #ThisIsBliss #ramsayreacts #fyp #ramen,1596927298,43,https://www.tiktok.com/@gordonramsayofficial/video/6858750492592377093?lang=en,4100000,61800,35500,30000000,1
8662,gordonramsayofficial,6.75E+18,6.86E+18,If that’s my face then you need to get your eyes checked !!! #duet with @bakingthursdays #ramsayreacts #fyp,1596908945,15,https://www.tiktok.com/@gordonramsayofficial/video/6858671674108169477?lang=en,3100000,12000,15700,24500000,1
8663,gordonramsayofficial,6.75E+18,6.86E+18,That’s not a Healthy Sandwich this is an #idiotsandwich !!! #duet with @myhealthydish #ramsayreacts #fyp,1596813732,25,https://www.tiktok.com/@gordonramsayofficial/video/6858262734966902022?lang=en,9000000,1200000,65600,69200000,1
8664,gordonramsayofficial,6.75E+18,6.86E+18,There’s a big difference between a #sausageroll and a #beefwellington !!  #duet with @maxthemeatguy #ramsayreacts #fyp,1596812731,50,https://www.tiktok.com/@gordonramsayofficial/video/6858258428108836101?lang=en,1700000,1600000,9264,14300000,1
8665,gordonramsayofficial,6.75E+18,6.86E+18,Just no. These peppers are waiting to escape your cooking 🙃 #duet with @colincreates #ramsayreacts #fyp,1596753874,15,https://www.tiktok.com/@gordonramsayofficial/video/6858005640032374021?lang=en,2700000,2700000,10600,20200000,1
8666,gordonramsayofficial,6.75E+18,6.86E+18,Britain’s Got Talent got a new chef.....#duet with @elburritomonster #fyp #ramsayreacts,1596722100,20,https://www.tiktok.com/@gordonramsayofficial/video/6857869166603406598?lang=en,1100000,6495,7520,13500000,0
8667,gordonramsayofficial,6.75E+18,6.86E+18,This is a dessert #idiotsandwich !!!#duet with @pleesecakes #ramsayreacts #fyp,1596667745,14,https://www.tiktok.com/@gordonramsayofficial/video/6857635720899693829?lang=en,11200000,92700,79800,97500000,1
8668,gordonramsayofficial,6.75E+18,6.86E+18,What I’ll look like on @tiktok in my 80s....But maybe slightly angrier ? #RamsayReacts #duet with @grandadjoe1933 #fyp,1596646832,12,https://www.tiktok.com/@gordonramsayofficial/video/6857545903083932934?lang=en,1300000,3109,5025,12700000,0
8669,gordonramsayofficial,6.75E+18,6.86E+18,There only needs to be one naked chef.....#RamsayReacts #duet with @temp_tation #fyp,1596547062,54,https://www.tiktok.com/@gordonramsayofficial/video/6857117387821419781?lang=en,4600000,29900,37600,33500000,1
8670,gordonramsayofficial,6.75E+18,6.86E+18,Wagyu shouldn’t be in a bag.....#ramsayreacts #duet with @buoyboys #fyp,1596474942,29,https://www.tiktok.com/@gordonramsayofficial/video/6856807641700666630?lang=en,6700000,63900,50200,55900000,1
8671,gordonramsayofficial,6.75E+18,6.86E+18,This is what happens when you send me your dishes......#ramsayreacts #duet with @jchelle36,1596222465,48,https://www.tiktok.com/@gordonramsayofficial/video/6855723277998918918?lang=en,2400000,45900,30300,18000000,1
8672,gordonramsayofficial,6.75E+18,6.85E+18,Wishing all my #American fans a very Happy #independenceday ! #fyp #4thofjuly #fourthofjuly,1593879928,15,https://www.tiktok.com/@gordonramsayofficial/video/6845662155719625989?lang=en,622600,2299,4764,9900000,0
8673,gordonramsayofficial,6.75E+18,6.83E+18,Should I start the #ShutitDown Challenge ??? #fyp #foryou,1590774479,6,https://www.tiktok.com/@gordonramsayofficial/video/6832324357851778309?lang=en,957400,3313,3687,11300000,0
8674,gordonramsayofficial,6.75E+18,6.83E+18,I’m now available for FaceTime tastings...congrats @jasonderulo on a great #dessert ! #fyp #cooking,1590350598,43,https://www.tiktok.com/@gordonramsayofficial/video/6830503806250274054?lang=en,1000000,1653,2011,10200000,0
8675,gordonramsayofficial,6.75E+18,6.82E+18,TikTok UK ! @tillyramsay and I are going live tomorrow at 5 PM for some fun and a little cooking. See you then !! #doubleyourimpact #brighterinside,1588781280,23,https://www.tiktok.com/@gordonramsayofficial/video/6823763633894345990?lang=en,697300,2147,5155,10300000,0
8676,gordonramsayofficial,6.75E+18,6.82E+18,TikTok UK ! @tillyramsay and I are going live today at 5 PM for some fun and a little cooking. See you then !! #doubleyourimpact #brighterinside,1588671521,27,https://www.tiktok.com/@gordonramsayofficial/video/6823292225762364678?lang=en,1000000,4884,10900,27400000,0
8677,gordonramsayofficial,6.75E+18,6.82E+18,#fliptheswitch @tillyramsay,1588427455,12,https://www.tiktok.com/@gordonramsayofficial/video/6822243961579621638?lang=en,1300000,50600,10100,12000000,1
8678,gordonramsayofficial,6.75E+18,6.81E+18,Not sure this is a recipe I can get behind @tillyramsay.....#happyathome #lifeathome #fyp #recipes,1584818194,15,https://www.tiktok.com/@gordonramsayofficial/video/6806742309716135174?lang=en,3400000,92100,17500,26600000,1
8679,gordonramsayofficial,6.75E+18,6.81E+18,Looks like Oscar is grabbing life by the ball(s) #lifeathome #fyp,1584542527,25,https://www.tiktok.com/@gordonramsayofficial/video/6805558315888807174?lang=en,719000,4138,2579,8600000,0
8680,gordonramsayofficial,6.75E+18,6.80E+18,Kicking a football 🏈 is the same as a football ⚽️ right ???? #fyp #nfl #ravens #football,1582926728,9,https://www.tiktok.com/@gordonramsayofficial/video/6798618518418935046?lang=en,588400,2178,3480,7900000,0
8681,gordonramsayofficial,6.75E+18,6.78E+18,How’d I do on 24 Hours to Hell Back tonight trying to #getthelook ?? #fyp,1579651980,9,https://www.tiktok.com/@gordonramsayofficial/video/6784553578808839429?lang=en,1300000,8665,4917,11500000,0
8682,gordonramsayofficial,6.75E+18,6.78E+18,This is one way to launch my @tiktok....Get ready for fun tonight and all season on 24 Hours to Hell and Back on Fox ! #howiwalk #gordonramsay #fyp,1578430090,10,https://www.tiktok.com/@gordonramsayofficial/video/6779305596530298117?lang=en,880800,3737,4000,7800000,0
8683,samandmonica,6.85E+18,6.93E+18,It’s the little things 🥰 #fyp #couples #relationships #couplegoals #couple #couplevideos,1614116638,24,https://www.tiktok.com/@samandmonica/video/6932578123162635526?lang=en,11400,124,119,50500,0
8684,samandmonica,6.85E+18,6.93E+18,The way he dropped everything for me 🥺🤍 #fyp #prank #couples #relationships #couplegoals #couple #couplevideos,1614024392,27,https://www.tiktok.com/@samandmonica/video/6932181935263403269?lang=en,44600,748,196,268000,0
8685,samandmonica,6.85E+18,6.93E+18,The initial butt slap 🤣 #fyp #prank #couples #relationships #couplegoals #couple #couplevideos ib: @olsennchris,1613942851,22,https://www.tiktok.com/@samandmonica/video/6931831723764223237?lang=en,26200,184,153,175600,0
8686,samandmonica,6.85E+18,6.93E+18,No hesitation 🤣 #fyp #prank #couples #relationships #couplegoals #couple #couplevideos,1613853793,24,https://www.tiktok.com/@samandmonica/video/6931449228925406469?lang=en,64000,891,205,777900,0
8687,samandmonica,6.85E+18,6.93E+18,Almost 100% compatible 😎 Download  #Futurio  to test your comparability! Link in bio! 🥰 #fyp #prank #zodiacsign #horoscope #couples #relationships,1613764257,48,https://www.tiktok.com/@samandmonica/video/6931064662729542918?lang=en,7033,19,76,82500,0
8688,samandmonica,6.85E+18,6.93E+18,He literally looked like 🥺 #fyp #couples #prank #couplegoals #relationships #couple #couplevideos,1613683806,24,https://www.tiktok.com/@samandmonica/video/6930719127027944710?lang=en,11800,37,83,109300,0
8689,samandmonica,6.85E+18,6.93E+18,She was ready to pop off 🤣 #fyp #couples #prank #couplegoals #relationships #couple #couplevideos,1613603541,35,https://www.tiktok.com/@samandmonica/video/6930374384695692549?lang=en,35100,174,156,284600,0
8690,samandmonica,6.85E+18,6.93E+18,I can’t 🤣🤣 #fyp #couples #prank #couplegoals #relationships #couple #couplevideos,1613510007,58,https://www.tiktok.com/@samandmonica/video/6929972667797785861?lang=en,39900,334,198,302500,0
8691,samandmonica,6.85E+18,6.93E+18,The Damon cutout backfired 🤣 #fyp #couples #relationships #couplegoals #couple #couplevideos #prank,1613422713,45,https://www.tiktok.com/@samandmonica/video/6929597737855945989?lang=en,19400,74,144,169200,0
8692,samandmonica,6.85E+18,6.93E+18,He was READY 🤣 #fyp #couples #relationships #couplegoals #couple #couplevideos #prank,1613335262,17,https://www.tiktok.com/@samandmonica/video/6929222148644982022?lang=en,249600,3885,794,1700000,0
8693,samandmonica,6.85E+18,6.93E+18,She was so excited 🥺🤍 #couples #fyp #relationships #couplegoals #couple #couplevideos,1613249980,19,https://www.tiktok.com/@samandmonica/video/6928855864325442821?lang=en,22200,332,119,170200,0
8694,samandmonica,6.85E+18,6.93E+18,Use our code SAMNMON for $10 off your first @fabfitfun box! www.FabFitFun.com 🥰 #fabfitfunpartner #couples #fyp #relationships #couplegoals,1613153286,50,https://www.tiktok.com/@samandmonica/video/6928440559690468614?lang=en,5643,7,39,104800,0
8695,samandmonica,6.85E+18,6.93E+18,Her jaw DROPPED 🤣 #couple #prank #couples #fyp #relationships #leggings #couplegoals,1613071946,35,https://www.tiktok.com/@samandmonica/video/6928091213405015302?lang=en,56400,726,211,414100,0
8696,samandmonica,6.85E+18,6.93E+18,The ending made me cry 🤣🥺 #prank #couple #couples #fyp #relationships #couplegoals #foryou,1613000640,44,https://www.tiktok.com/@samandmonica/video/6927784934941756678?lang=en,38900,471,180,279800,0
8697,samandmonica,6.85E+18,6.93E+18,She got so worried 🥺🤍 #prank #couple #couples #fyp #relationships #couplegoals #foryou ib: @olsennchris,1612904580,27,https://www.tiktok.com/@samandmonica/video/6927372375780510982?lang=en,13100,57,75,130000,0
8698,samandmonica,6.85E+18,6.93E+18,I’ve never seen him so excited 🤣 #prank #couple #couples #fyp #relationships #couplegoals #foryou,1612816155,37,https://www.tiktok.com/@samandmonica/video/6926992597504232710?lang=en,35700,413,225,270300,0
8699,samandmonica,6.85E+18,6.93E+18,The way he hands the potatoes over 😭🤍 #prank #couple #couples #fyp #relationships #couplegoals,1612736340,18,https://www.tiktok.com/@samandmonica/video/6926649789702491398?lang=en,44100,541,332,460700,0
8700,samandmonica,6.85E+18,6.93E+18,Her face when she realized 🤣 #prank #couple #couples #fyp #relationships #couplegoals #foryou,1612637541,15,https://www.tiktok.com/@samandmonica/video/6926225459751570693?lang=en,67300,304,176,535900,0
8701,samandmonica,6.85E+18,6.93E+18,She literally almost threw up 😂 #couples #couple #relationships #couplegoals #fyp #trend,1612558557,40,https://www.tiktok.com/@samandmonica/video/6925886227837111557?lang=en,18400,160,116,203900,0
8702,samandmonica,6.85E+18,6.93E+18,The way her eyes open when she hears ice cream 🤣 #couple #couples #fyp #relationships #couplegoals #foryou,1612478968,28,https://www.tiktok.com/@samandmonica/video/6925544380233190662?lang=en,78800,2123,351,666000,0
8703,samandmonica,6.85E+18,6.93E+18,She got so sad 🤣 #couple #couples #fyp #relationships #couplegoals #prank #fyp,1612386319,28,https://www.tiktok.com/@samandmonica/video/6925146468646964486?lang=en,45900,645,193,517000,0
8704,samandmonica,6.85E+18,6.92E+18,Her face went from 😟 to 🥰 #couples #couple #relationships #couplegoals #fyp ib: @meghanandjack,1612303765,29,https://www.tiktok.com/@samandmonica/video/6924791897751850245?lang=en,32600,214,125,275700,0
8705,samandmonica,6.85E+18,6.92E+18,my king - he does this every time! 🥺 #couple #couples #fyp #relationships #couplegoals #foryou #couplevideos,1612218339,53,https://www.tiktok.com/@samandmonica/video/6924424989215149318?lang=en,36000,805,306,274500,0
8706,samandmonica,6.85E+18,6.92E+18,His muscles really be growing 🤤 #couple #couples #fyp #relationships #couplegoals #foryou,1612127652,32,https://www.tiktok.com/@samandmonica/video/6924035502463012102?lang=en,30200,160,123,256100,0
8707,samandmonica,6.85E+18,6.92E+18,I love how happy he got 😭🤍 #couple #couples #fyp #relationships #couplegoals #foryou #couplevideos,1612042770,20,https://www.tiktok.com/@samandmonica/video/6923670934264057093?lang=en,243000,3848,1165,1800000,0
8708,samandmonica,6.85E+18,6.92E+18,The way he smirks knowing he’s a better player 🤣 #couple #couples #fyp #relationships #prank #couplegoals,1611959019,41,https://www.tiktok.com/@samandmonica/video/6923311227737328901?lang=en,2500000,65400,15400,14500000,1
8709,samandmonica,6.85E+18,6.92E+18,We’re getting married this year 🥰 #couple #couples #fyp #relationships #foryou #couplegoals,1611868366,16,https://www.tiktok.com/@samandmonica/video/6922921872740846854?lang=en,33200,374,210,322500,0
8710,samandmonica,6.85E+18,6.92E+18,Anyone else’s partner the same? 😂 #couples #couple #relationships #couplegoals #trend ib: @samandjessofficial,1611780353,21,https://www.tiktok.com/@samandmonica/video/6922543863907273989?lang=en,123800,4559,584,1100000,0
8711,samandmonica,6.85E+18,6.92E+18,He makes such a pretty girl!! 🤣 #couple #couples #fyp #couplegoals #prank #relationships,1611690696,40,https://www.tiktok.com/@samandmonica/video/6922158816687688961?lang=en,57400,465,328,509500,0
8712,samandmonica,6.85E+18,6.92E+18,He went straight into panic mode 🤣 #couple #couples #fyp #foryou #couplegoals #prank #relationships,1611599399,21,https://www.tiktok.com/@samandmonica/video/6921766679777152258?lang=en,269000,2474,1319,1900000,0
8713,samandmonica,6.85E+18,6.92E+18,Always so appreciative 🥺🤣 #trend #couples #fyp #foryou #couplevideos,1611519833,29,https://www.tiktok.com/@samandmonica/video/6921424967636716801?lang=en,38400,165,163,350400,0
8714,samandmonica,6.85E+18,6.92E+18,Excuse me as I cry 😭 #trend #couples #fyp #foryou #couplevideos #foryoupage,1611440072,26,https://www.tiktok.com/@samandmonica/video/6921082349312658689?lang=en,35600,426,263,326700,0
8715,samandmonica,6.85E+18,6.92E+18,I thought he’d get mad 🤣 #trend #couples #fyp #foryou #couplevideos #foryoupage,1611347459,10,https://www.tiktok.com/@samandmonica/video/6920684627002789122?lang=en,31100,89,90,525700,0
8716,samandmonica,6.85E+18,6.92E+18,She’s not lying 🤣👏🏼 #couples #fyp #foryou #trend #couplevideos,1611266596,12,https://www.tiktok.com/@samandmonica/video/6920337311410523393?lang=en,29600,124,99,305400,0
8717,samandmonica,6.85E+18,6.92E+18,The cutest gift 🥺 use code 20SANDM for 20% off @casetify #couple #surprise #casetifypartner #fyp,1611164812,58,https://www.tiktok.com/@samandmonica/video/6919900163934801153?lang=en,22900,171,92,214200,0
8718,samandmonica,6.85E+18,6.92E+18,He’d stay there all day if he could 🤣 #couples #fyp #foryou #couplevideos #foryoupage,1611082402,11,https://www.tiktok.com/@samandmonica/video/6919546217013841154?lang=en,117600,7406,920,1400000,0
8719,samandmonica,6.85E+18,6.92E+18,Cruelest prank on him yet 🤣 #fyp #couples #foryou #couplevideos #foryoupage,1610999265,34,https://www.tiktok.com/@samandmonica/video/6919189143922789634?lang=en,52100,576,294,473900,0
8720,samandmonica,6.85E+18,6.92E+18,She really went 🥺🥺🥺 #fyp #couples #foryou #couplevideos #foryoupage,1610919654,23,https://www.tiktok.com/@samandmonica/video/6918847210268462337?lang=en,40400,189,168,366900,0
8721,samandmonica,6.85E+18,6.92E+18,Always making me feel loved 🥺🤍 #fyp #couples #foryou #couplevideos #coupleschallenge,1610825751,12,https://www.tiktok.com/@samandmonica/video/6918443912071744770?lang=en,35300,814,168,471600,0
8722,samandmonica,6.85E+18,6.92E+18,He just kept kissing it 🤣😭 #fyp #couples #foryou #couplevideos #trend,1610739753,15,https://www.tiktok.com/@samandmonica/video/6918074550555053314?lang=en,29600,203,81,348700,0
8723,samandmonica,6.85E+18,6.92E+18,She’s so cute 🥺 #couple #fyp #couples #foryou #trend #coupleschallenge,1610659799,27,https://www.tiktok.com/@samandmonica/video/6917731139331312897?lang=en,162900,3160,846,1700000,0
8724,samandmonica,6.85E+18,6.92E+18,My happy place 🥰 #fyp #couples #foryou #couplevideos #trend #foryoupage,1610569676,28,https://www.tiktok.com/@samandmonica/video/6917344070251678977?lang=en,394000,10900,4904,2700000,1
8725,samandmonica,6.85E+18,6.92E+18,He gets so happy when I watch him play 🥺😭 #fyp #couples #foryou #couplevideos #trend,1610479676,11,https://www.tiktok.com/@samandmonica/video/6916957525560593665?lang=en,27800,169,109,305500,0
8726,samandmonica,6.85E+18,6.92E+18,I love how quiet he said it 😂 #couple #fyp #couples #foryou #foryoupage,1610397104,16,https://www.tiktok.com/@samandmonica/video/6916602881034489089?lang=en,54600,121,147,490300,0
8727,samandmonica,6.85E+18,6.92E+18,He always takes such good care of me 🥺 #foryou #couples #fyp #trend #couplevideos,1610304836,27,https://www.tiktok.com/@samandmonica/video/6916206594447527170?lang=en,43700,431,184,428400,0
8728,samandmonica,6.85E+18,6.92E+18,Her face went from 😁 to 😐 real quick!! 🤣 #foryou #couples #fyp #coupleschallenge #foryoupage,1610219684,27,https://www.tiktok.com/@samandmonica/video/6915840869639671042?lang=en,90500,1378,521,869600,0
8729,samandmonica,6.85E+18,6.92E+18,How to make her day 🥺🤍 #foryou #couples #fyp #trend #coupleschallenge #couplevideos,1610138804,28,https://www.tiktok.com/@samandmonica/video/6915493491569167618?lang=en,148200,2494,481,1100000,0
8730,samandmonica,6.85E+18,6.92E+18,This video speaks for itself 🤣 #foryou #couples #fyp #coupleschallenge #foryoupage #trend,1610049558,30,https://www.tiktok.com/@samandmonica/video/6915110184360643841?lang=en,25400,442,169,248900,0
8731,samandmonica,6.85E+18,6.91E+18,You guys love when I make him blush! 🥰 #InLove #foryou #couples #fyp #coupleschallenge #foryoupage,1609953960,14,https://www.tiktok.com/@samandmonica/video/6914699594731392257?lang=en,128800,2602,788,1100000,0
8732,samandmonica,6.85E+18,6.91E+18,He went back in twice 🤣😭 #foryou #couples #fyp #coupleschallenge #prank #trend #couplevideos,1609873097,36,https://www.tiktok.com/@samandmonica/video/6914352290702822657?lang=en,228600,1583,1463,1100000,0
8733,allieandnoah,1531212,6.93E+18,Do you approve of the dance moves? 🤣 #allieandnoah #trending #viral #funny #dancing #1milloncomingsoon #fyp #weloveyall,1614104798,15,https://www.tiktok.com/@allieandnoah/video/6932527272704478470?lang=en,4417,25,43,30000,0
8734,allieandnoah,1531212,6.93E+18,They call us mom and dad 🤣 #allieandnoah #funny #love #trending #fyp #viral,1614100042,27,https://www.tiktok.com/@allieandnoah/video/6932506841641520389?lang=en,1173,6,21,9764,0
8735,allieandnoah,1531212,6.93E+18,WHAT YALL ALL HAVE BEEN WAITING FOR🤣 #leggings #pranks #allieandnoah #funny #trending,1613964797,54,https://www.tiktok.com/@allieandnoah/video/6931925929455340806?lang=en,17300,581,326,86400,0
8736,allieandnoah,1531212,6.93E+18,🤣🤣 #pranks #allieandnoah #gum #question #funny #trending #trending #itsajokechill,1613879722,59,https://www.tiktok.com/@allieandnoah/video/6931560550384012549?lang=en,532600,19700,2060,2200000,1
8737,allieandnoah,1531212,6.93E+18,no eyebrow Noah 🤣 #pranks #heisokay #allieandnoah #fyp #funny #viral #trending #fyp,1613791442,59,https://www.tiktok.com/@allieandnoah/video/6931181400490036485?lang=en,25300,266,153,144100,0
8738,allieandnoah,1531212,6.93E+18,“Nooooo” 🤣 #pranks #allieandnoah #fyp #funny #viral #trending #tiktokleggings,1613713113,59,https://www.tiktok.com/@allieandnoah/video/6930844911109508357?lang=en,51700,1621,549,213500,0
8739,allieandnoah,1531212,6.93E+18,WATCH TILL THE END🤣 #allieandnoah #funny #itsajokechill #fyp #viral #trending,1613677559,59,https://www.tiktok.com/@allieandnoah/video/6930692297222933765?lang=en,17800,333,177,95100,0
8740,allieandnoah,1531212,6.93E+18,He literally stopped at a green light 🤣 #allieandnoah #pranks #screams #funny #fyp #viral #trending,1613572573,59,https://www.tiktok.com/@allieandnoah/video/6930241368086383877?lang=en,5140,65,64,50300,0
8741,allieandnoah,1531212,6.93E+18,Guess that’s a no 🤣 #allieandnoah #trending #funny #fyp #viral,1613502139,59,https://www.tiktok.com/@allieandnoah/video/6929938872931552517?lang=en,6878,74,82,65700,0
8742,allieandnoah,1531212,6.93E+18,this is what @brittanycrihfield  and Noah does at Walmart 🤣 #walmart #allieandnoah #trending #funny,1613414836,12,https://www.tiktok.com/@allieandnoah/video/6929563916129504517?lang=en,29400,725,283,170600,0
8743,allieandnoah,1531212,6.93E+18,Happy Valentine’s Day ❤️ I love you so much thankful to spend everyday with you!! #thegoodones #allieandnoah #iloveyou #trending #valentinesday #3rd,1613332864,59,https://www.tiktok.com/@allieandnoah/video/6929211844930309381?lang=en,18500,106,297,111600,0
8744,allieandnoah,1531212,6.93E+18,“Took off flying “ 🤣 #magictrick #allieandnoah #weloveyou #meetandgreet #trending #fyp #viral,1613250867,59,https://www.tiktok.com/@allieandnoah/video/6928859669398179078?lang=en,19600,550,217,131600,0
8745,allieandnoah,1531212,6.93E+18,Everything is a $1 🤬 #dollartree #allieandnoah #weloveyou #trending #funny #fyp #viral #mad,1613238340,59,https://www.tiktok.com/@allieandnoah/video/6928805862869912838?lang=en,14900,152,104,110900,0
8746,allieandnoah,1531212,6.93E+18,Y’all please go support @taylormarieelliso thanks girly we love it 🤍 #supportsmallbusiness #love #allieandnoah #ItWasntMe #fyp,1613236297,59,https://www.tiktok.com/@allieandnoah/video/6928797092022390021?lang=en,7545,19,37,75100,0
8747,allieandnoah,1531212,6.93E+18,She is okay 😂 #meetandgreet #allieandnoah #TrulyGlowingSelfieLove #funny,1613153701,56,https://www.tiktok.com/@allieandnoah/video/6928442342634556678?lang=en,15900,203,152,116000,0
8748,allieandnoah,1531212,6.93E+18,Are we on your Fyp? 🤨 #fyp #viral #weloveyou #TrulyGlowingSelfieLove #DoTheScottsSlide #ItWasntMe #catch #allieandnoah,1612972852,33,https://www.tiktok.com/@allieandnoah/video/6927665596347763974?lang=en,22800,253,213,156500,0
8749,allieandnoah,1531212,6.93E+18,Sorry for the inconvenience these are hand made by a small business @grantandgracecompany ❤️,1612967354,38,https://www.tiktok.com/@allieandnoah/video/6927641974388296965?lang=en,2070,3,21,71600,0
8750,allieandnoah,1531212,6.93E+18,take your man to the car wash they said🤣 #children #DoTheScottsSlide #DoritosFlatLife #TurboTaxLivePick6 #trending #carwash #allieandno￼ah,1612887828,51,https://www.tiktok.com/@allieandnoah/video/6927300421325212934?lang=en,13700,440,198,116900,0
8751,allieandnoah,1531212,6.93E+18,“ jungle roots” #ItWasntMe #allieandnoah #TurboTaxLivePick6 #DoritosFlatLife #trending #funny,1612840995,59,https://www.tiktok.com/@allieandnoah/video/6927099242511092997?lang=en,11500,358,153,122900,0
8752,allieandnoah,1531212,6.93E+18,“ it’s just ketchup and water” #ItWasntMe #allieandnoah #prank #TurboTaxLivePick6 #DoritosFlatLife #trending #funny,1612836899,59,https://www.tiktok.com/@allieandnoah/video/6927081663897865477?lang=en,13700,445,219,147700,0
8753,allieandnoah,1531212,6.93E+18,See we do love each other 🤣❤️ #ItWasntMe #TurboTaxLivePick6 #DoritosFlatLife #allieandnoah #kissme,1612799627,15,https://www.tiktok.com/@allieandnoah/video/6926921595739000070?lang=en,17300,68,149,201600,0
8754,allieandnoah,1531212,6.93E+18,he throw a shoe at me 🤬 #TurboTaxLivePick6 #DoritosFlatLife #PepsiHalftimeChallenge #allieandnoah #trending #funny,1612755062,59,https://www.tiktok.com/@allieandnoah/video/6926730167050177797?lang=en,1600000,133100,21600,10600000,1
8755,allieandnoah,1531212,6.93E+18,“Part 2” 🤣💩 #TurboTaxLivePick6 #prank #DoritosFlatLife #allieandnoah #PepsiHalftimeChallenge #toiletpaper,1612745496,59,https://www.tiktok.com/@allieandnoah/video/6926689100334435590?lang=en,16100,1403,355,212400,0
8756,allieandnoah,1531212,6.93E+18,THIS IS BY FAR MY FAVORITE PRANK!! 🤣 #prank #TurboTaxLivePick6 #DoritosFlatLife #PepsiHalftimeChallenge #allieandnoah #funny #toiletpaper,1612744965,59,https://www.tiktok.com/@allieandnoah/video/6926686819253783813?lang=en,39600,4352,454,363700,0
8757,allieandnoah,1531212,6.93E+18,“cow farm” 🐄 #cowfarm #TurboTaxLivePick6 #DoritosFlatLife #PepsiHalftimeChallenge #funny #trending,1612723484,9,https://www.tiktok.com/@allieandnoah/video/6926594579554651398?lang=en,8359,101,37,140700,0
8758,allieandnoah,1531212,6.93E+18,Part 3 🤣 #DoritosFlatLife #allieandnoah #PepsiHalftimeChallenge #GetReadyWithOldSpice #PupPeroniShuffle #fartsprayprank #part3,1612590176,59,https://www.tiktok.com/@allieandnoah/video/6926021942046674181?lang=en,9802,486,178,158600,0
8759,allieandnoah,1531212,6.93E+18,Part 2 🤣 #DoritosFlatLife #allieandnoah #PepsiHalftimeChallenge #GetReadyWithOldSpice #PupPeroniShuffle #part2 #fartsprayprank,1612589737,59,https://www.tiktok.com/@allieandnoah/video/6926020066156760325?lang=en,7659,379,93,154200,0
8760,allieandnoah,1531212,6.93E+18,Part 1 🤣#DoritosFlatLife #PepsiHalftimeChallenge #allieandnoah #PupPeroniShuffle #GetReadyWithOldSpice #part1,1612589591,59,https://www.tiktok.com/@allieandnoah/video/6926019438038863110?lang=en,20000,1977,372,193400,0
8761,allieandnoah,1531212,6.93E+18,#duet with @grantandgracecompany GO FOLLOW AND GO ORDER OUR MERCH WE ARE SO EXCITED!! ❤️ all the creds go out to Logan!! 🤍,1612563480,33,https://www.tiktok.com/@allieandnoah/video/6925907360485608710?lang=en,2574,3,20,90400,0
8762,allieandnoah,1531212,6.93E+18,He didn’t like this prank 😢😱 #PepsiHalftimeChallenge #fakelotteryticket #PupPeroniShuffle #allieandnoah #GetReadyWithOldSpice #trending #funny,1612536680,59,https://www.tiktok.com/@allieandnoah/video/6925792245597752582?lang=en,8325,92,219,137900,0
8763,allieandnoah,1531212,6.93E+18,Lottery ticket🤣 #PepsiHalftimeChallenge #fakelotteryticket #PupPeroniShuffle #allieandnoah #GetReadyWithOldSpice #trending,1612536119,59,https://www.tiktok.com/@allieandnoah/video/6925789832346193158?lang=en,7270,58,57,143200,0
8764,allieandnoah,1531212,6.93E+18,Part 2 will be posted right after this watch it 🤣 #PepsiHalftimeChallenge #PupPeroniShuffle #GetReadyWithOldSpice #fakelotteryticket #allieandnoah,1612535571,59,https://www.tiktok.com/@allieandnoah/video/6925787476518898950?lang=en,11000,68,49,155100,0
8765,allieandnoah,1531212,6.93E+18,At 11:30pm he doesn’t like this 🤣 #wakwup #GetReadyWithOldSpice #sorryguys #ThisorThatSBLV #allieandnoah #trending,1612414453,59,https://www.tiktok.com/@allieandnoah/video/6925267230766714117?lang=en,13600,731,263,151300,0
8766,allieandnoah,1531212,6.93E+18,Divorce is finally happening😢 #sorryguys #whoopss #allieandnoah #600k ￼,1612407786,58,https://www.tiktok.com/@allieandnoah/video/6925238628104883461?lang=en,40800,168,470,284800,0
8767,allieandnoah,1531212,6.93E+18,Thank y’all for 600k WE LOVE YALL SO MUCH 🤍 #600k #THANKYALL #allieandnoah #trending #LOVE,1612406927,12,https://www.tiktok.com/@allieandnoah/video/6925234957623250181?lang=en,5756,12,69,141000,0
8768,allieandnoah,1531212,6.93E+18,Everyone asked me to do this on him because he has the best reactions 🤣 #GetReadyWithOldSpice #allieandnoah #pranks #trending #funnyvideos,1612401116,50,https://www.tiktok.com/@allieandnoah/video/6925209993952218373?lang=en,16900,903,217,178000,0
8769,allieandnoah,1531212,6.93E+18,He didn’t like this 🤣 #GetReadyWithOldSpice #allieandnoah #pranks #trending #friend,1612391477,59,https://www.tiktok.com/@allieandnoah/video/6925168612567158022?lang=en,1500000,180000,37900,12100000,1
8770,allieandnoah,1531212,6.93E+18,He didn’t say GD!! #GetReadyWithOldSpice #allieandnoah #ThisorThatSBLV #pranks #trending #prankwars2021 #merch,1612365782,55,https://www.tiktok.com/@allieandnoah/video/6925058243848899846?lang=en,13700,576,142,135200,0
